Date,TCS.NS
2009-12-29,274.45947265625
2009-12-30,274.959228515625
2009-12-31,277.7357177734375
2010-01-04,278.2540588378906
2010-01-05,278.327880859375
2010-01-06,272.0348205566406
2010-01-07,264.4643859863281
2010-01-08,259.0594787597656
2010-01-11,264.39031982421875
2010-01-12,277.66156005859375
2010-01-13,291.913818359375
2010-01-14,288.6933288574219
2010-01-15,292.968994140625
2010-01-18,296.96710205078125
2010-01-19,289.00799560546875
2010-01-20,288.5267028808594
2010-01-21,285.2876892089844
2010-01-22,280.5491638183594
2010-01-25,279.93829345703125
2010-01-27,275.8924865722656
2010-01-28,275.3171691894531
2010-01-29,273.25732421875
2010-02-01,276.9503479003906
2010-02-02,274.0736999511719
2010-02-03,279.47442626953125
2010-02-04,274.1852111816406
2010-02-05,268.5433044433594
2010-02-08,268.7846374511719
2010-02-09,272.867431640625
2010-02-10,271.8096618652344
2010-02-11,275.66986083984375
2010-02-15,276.9503479003906
2010-02-16,281.4044189453125
2010-02-17,281.59002685546875
2010-02-18,281.6457214355469
2010-02-19,278.58355712890625
2010-02-22,281.07037353515625
2010-02-23,282.8704528808594
2010-02-24,284.0768737792969
2010-02-25,284.41094970703125
2010-02-26,282.75927734375
2010-03-02,283.27880859375
2010-03-03,285.3388671875
2010-03-04,283.5386657714844
2010-03-05,283.0561218261719
2010-03-08,283.0932922363281
2010-03-09,285.3204345703125
2010-03-10,289.5331115722656
2010-03-11,293.8201904296875
2010-03-12,295.8058776855469
2010-03-15,303.61895751953125
2010-03-16,307.7018737792969
2010-03-17,312.0447082519531
2010-03-18,306.5328674316406
2010-03-19,304.6954650878906
2010-03-22,307.182373046875
2010-03-23,307.57220458984375
2010-03-25,307.9988708496094
2010-03-26,306.2358703613281
2010-03-29,301.3735656738281
2010-03-30,296.9380187988281
2010-03-31,289.7557678222656
2010-04-01,299.83319091796875
2010-04-05,298.1813049316406
2010-04-06,295.4718933105469
2010-04-07,296.2142028808594
2010-04-08,296.7337951660156
2010-04-09,293.8201904296875
2010-04-12,296.2326965332031
2010-04-13,304.6769714355469
2010-04-15,304.9925231933594
2010-04-16,302.5427551269531
2010-04-19,301.3735656738281
2010-04-20,293.0406494140625
2010-04-21,291.3703918457031
2010-04-22,291.7230224609375
2010-04-23,289.5888671875
2010-04-26,291.4074401855469
2010-04-27,292.2242126464844
2010-04-28,285.91424560546875
2010-04-29,281.99835205078125
2010-04-30,284.095458984375
2010-05-03,284.6152038574219
2010-05-04,282.4623718261719
2010-05-05,284.225341796875
2010-05-06,284.7264709472656
2010-05-07,275.1873474121094
2010-05-10,285.8956298828125
2010-05-11,280.7178649902344
2010-05-12,281.886962890625
2010-05-13,284.1696472167969
2010-05-14,283.5201416015625
2010-05-17,276.80194091796875
2010-05-18,272.8488464355469
2010-05-19,267.80096435546875
2010-05-20,270.9559020996094
2010-05-21,266.7616271972656
2010-05-24,266.3534240722656
2010-05-25,259.65374755859375
2010-05-26,273.9254455566406
2010-05-27,275.354248046875
2010-05-28,278.6763610839844
2010-05-31,275.7996826171875
2010-06-01,274.37066650390625
2010-06-02,279.95684814453125
2010-06-03,284.1140441894531
2010-06-04,284.0768737792969
2010-06-07,279.5857238769531
2010-06-08,278.4537353515625
2010-06-09,272.087890625
2010-06-10,278.56494140625
2010-06-11,281.757080078125
2010-06-14,289.8856506347656
2010-06-15,288.0433044433594
2010-06-16,291.3144836425781
2010-06-17,291.5024719238281
2010-06-18,294.4727478027344
2010-06-21,296.1646423339844
2010-06-22,292.761962890625
2010-06-23,295.6383056640625
2010-06-24,290.80694580078125
2010-06-25,285.1858825683594
2010-06-28,287.5356750488281
2010-06-29,283.41876220703125
2010-06-30,282.3659362792969
2010-07-01,275.22222900390625
2010-07-02,279.6589660644531
2010-07-05,277.8542175292969
2010-07-06,285.4302673339844
2010-07-07,287.4794006347656
2010-07-08,292.06646728515625
2010-07-09,291.1827697753906
2010-07-12,297.668701171875
2010-07-13,291.2581481933594
2010-07-14,291.2581481933594
2010-07-15,294.0592041015625
2010-07-16,313.4412536621094
2010-07-19,310.8282470703125
2010-07-20,311.03497314453125
2010-07-21,316.95684814453125
2010-07-22,317.2199401855469
2010-07-23,315.56549072265625
2010-07-26,319.3067626953125
2010-07-27,319.26904296875
2010-07-28,321.261962890625
2010-07-29,320.33843994140625
2010-07-30,316.49444580078125
2010-08-02,315.9290771484375
2010-08-03,313.5735778808594
2010-08-04,327.42388916015625
2010-08-05,330.83428955078125
2010-08-06,325.8784484863281
2010-08-09,331.5880432128906
2010-08-10,325.80316162109375
2010-08-11,323.4098815917969
2010-08-12,321.638671875
2010-08-13,321.99676513671875
2010-08-16,321.8835754394531
2010-08-17,320.41387939453125
2010-08-18,328.2904052734375
2010-08-19,328.64837646484375
2010-08-20,327.4800720214844
2010-08-23,328.02667236328125
2010-08-24,328.1397399902344
2010-08-25,328.3280334472656
2010-08-26,330.32550048828125
2010-08-27,322.61846923828125
2010-08-30,318.6990966796875
2010-08-31,317.9830627441406
2010-09-01,323.50421142578125
2010-09-02,318.1148986816406
2010-09-03,315.55230712890625
2010-09-06,322.354736328125
2010-09-07,328.38458251953125
2010-09-08,331.2865295410156
2010-09-09,329.6472473144531
2010-09-13,331.5503845214844
2010-09-14,337.4295349121094
2010-09-15,344.7596130371094
2010-09-16,337.4483947753906
2010-09-17,344.3827819824219
2010-09-20,343.79852294921875
2010-09-21,359.5139465332031
2010-09-22,352.4665832519531
2010-09-23,350.99676513671875
2010-09-24,351.222900390625
2010-09-27,349.5835876464844
2010-09-28,346.5874328613281
2010-09-29,346.8511657714844
2010-09-30,349.33856201171875
2010-10-01,362.3970642089844
2010-10-04,360.21124267578125
2010-10-05,358.1195373535156
2010-10-06,361.6621398925781
2010-10-07,357.5731201171875
2010-10-08,355.2366027832031
2010-10-11,354.5959777832031
2010-10-12,358.2891845703125
2010-10-13,374.1741943359375
2010-10-14,371.61151123046875
2010-10-15,358.1383972167969
2010-10-18,369.8024597167969
2010-10-19,364.7147521972656
2010-10-20,363.0189208984375
2010-10-21,371.6679382324219
2010-10-22,392.0188903808594
2010-10-25,402.10009765625
2010-10-26,400.46075439453125
2010-10-27,395.0338439941406
2010-10-28,396.80517578125
2010-10-29,396.80517578125
2010-11-01,397.7491149902344
2010-11-02,396.2577209472656
2010-11-03,397.5226135253906
2010-11-04,403.696044921875
2010-11-08,403.31854248046875
2010-11-09,411.984130859375
2010-11-10,412.4373779296875
2010-11-11,402.0347900390625
2010-11-12,398.6930847167969
2010-11-15,402.5068054199219
2010-11-16,396.0500183105469
2010-11-18,393.7467956542969
2010-11-19,383.40087890625
2010-11-22,392.3497314453125
2010-11-23,388.9325256347656
2010-11-24,379.37957763671875
2010-11-25,385.8174743652344
2010-11-26,395.42694091796875
2010-11-29,404.5079345703125
2010-11-30,406.2826232910156
2010-12-01,408.5103759765625
2010-12-02,413.7588195800781
2010-12-03,414.34393310546875
2010-12-06,415.9866027832031
2010-12-07,410.6248779296875
2010-12-08,407.471923828125
2010-12-09,404.99884033203125
2010-12-10,405.8672790527344
2010-12-13,406.32025146484375
2010-12-14,408.151611328125
2010-12-15,416.7229919433594
2010-12-16,430.7123107910156
2010-12-20,440.52960205078125
2010-12-21,438.3019714355469
2010-12-22,434.1295166015625
2010-12-23,430.4482421875
2010-12-24,430.86346435546875
2010-12-27,430.9010314941406
2010-12-28,432.8457946777344
2010-12-29,436.8481750488281
2010-12-30,441.85113525390625
2010-12-31,440.13311767578125
2011-01-03,437.2636413574219
2011-01-04,432.2415771484375
2011-01-05,437.6033630371094
2011-01-06,442.41748046875
2011-01-07,431.44873046875
2011-01-10,427.0120849609375
2011-01-11,414.7781982421875
2011-01-12,428.91900634765625
2011-01-13,424.50128173828125
2011-01-14,422.9530334472656
2011-01-17,429.4664306640625
2011-01-18,454.0661926269531
2011-01-19,450.4600524902344
2011-01-20,457.7099609375
2011-01-21,457.502197265625
2011-01-24,456.57708740234375
2011-01-25,448.77996826171875
2011-01-27,453.6400146484375
2011-01-28,446.81317138671875
2011-01-31,438.5490417480469
2011-02-01,435.0126037597656
2011-02-02,447.2292175292969
2011-02-03,447.70196533203125
2011-02-04,434.501953125
2011-02-07,427.826416015625
2011-02-08,425.5380554199219
2011-02-09,415.4017333984375
2011-02-10,412.54608154296875
2011-02-11,412.1114196777344
2011-02-14,420.69696044921875
2011-02-15,415.17486572265625
2011-02-16,414.720947265625
2011-02-17,419.5242919921875
2011-02-18,412.1490478515625
2011-02-21,430.64410400390625
2011-02-22,430.7010192871094
2011-02-23,425.7082214355469
2011-02-24,420.5076904296875
2011-02-25,419.8458251953125
2011-02-28,419.9215393066406
2011-03-01,425.31109619140625
2011-03-03,435.0314636230469
2011-03-04,429.49053955078125
2011-03-07,419.1650695800781
2011-03-08,422.7391662597656
2011-03-09,426.14324951171875
2011-03-10,419.2784118652344
2011-03-11,407.364501953125
2011-03-14,415.1180419921875
2011-03-15,412.1868896484375
2011-03-16,421.6614074707031
2011-03-17,415.288330078125
2011-03-18,409.52044677734375
2011-03-21,405.0006103515625
2011-03-22,404.50885009765625
2011-03-23,402.5611267089844
2011-03-24,413.5484619140625
2011-03-25,423.47686767578125
2011-03-28,423.5713806152344
2011-03-29,430.6820068359375
2011-03-30,435.6934814453125
2011-03-31,447.7774963378906
2011-04-01,446.3592224121094
2011-04-04,458.8595886230469
2011-04-05,468.9389343261719
2011-04-06,462.1313171386719
2011-04-07,453.5644226074219
2011-04-08,452.3541259765625
2011-04-11,445.69744873046875
2011-04-13,457.6870422363281
2011-04-15,450.6142883300781
2011-04-18,432.9134216308594
2011-04-19,440.5157165527344
2011-04-20,460.93975830078125
2011-04-21,450.8789367675781
2011-04-25,453.0539245605469
2011-04-26,449.7064208984375
2011-04-27,446.5293884277344
2011-04-28,438.22747802734375
2011-04-29,440.8750915527344
2011-05-02,438.15179443359375
2011-05-03,430.58734130859375
2011-05-04,430.05780029296875
2011-05-05,421.7180480957031
2011-05-06,434.558837890625
2011-05-09,429.49053955078125
2011-05-10,431.1357421875
2011-05-11,431.2682189941406
2011-05-12,420.4888000488281
2011-05-13,426.2946472167969
2011-05-16,427.807373046875
2011-05-17,431.8165283203125
2011-05-18,436.86578369140625
2011-05-19,440.5724182128906
2011-05-20,444.4115295410156
2011-05-23,441.21527099609375
2011-05-24,434.9180908203125
2011-05-25,426.8619384765625
2011-05-26,429.5661315917969
2011-05-27,432.89459228515625
2011-05-30,435.6934814453125
2011-05-31,437.66021728515625
2011-06-01,444.5627136230469
2011-06-02,441.6692199707031
2011-06-03,435.7501525878906
2011-06-06,440.38330078125
2011-06-07,446.0376281738281
2011-06-08,449.8837585449219
2011-06-09,451.7689514160156
2011-06-10,452.854248046875
2011-06-13,447.5609436035156
2011-06-14,453.5587158203125
2011-06-15,450.9691467285156
2011-06-16,438.3645324707031
2011-06-17,422.3896179199219
2011-06-20,407.1956481933594
2011-06-21,421.45672607421875
2011-06-22,412.60302734375
2011-06-23,417.7440185546875
2011-06-24,433.26171875
2011-06-27,438.1551513671875
2011-06-28,439.44989013671875
2011-06-29,445.4854736328125
2011-06-30,450.9501647949219
2011-07-01,453.88238525390625
2011-07-04,451.52130126953125
2011-07-05,449.1413879394531
2011-07-06,450.4170227050781
2011-07-07,455.4055480957031
2011-07-08,446.17108154296875
2011-07-11,440.4591064453125
2011-07-12,436.1558837890625
2011-07-13,437.5649108886719
2011-07-14,427.91131591796875
2011-07-15,436.42242431640625
2011-07-18,428.4255065917969
2011-07-19,434.1376037597656
2011-07-20,431.2434997558594
2011-07-21,427.4735107421875
2011-07-22,431.6051025390625
2011-07-25,434.08050537109375
2011-07-26,435.88909912109375
2011-07-27,436.8414001464844
2011-07-28,431.26702880859375
2011-07-29,434.1114196777344
2011-08-01,433.4431457519531
2011-08-02,431.6869812011719
2011-08-03,423.9362487792969
2011-08-04,418.4001770019531
2011-08-05,403.9298400878906
2011-08-08,383.8467712402344
2011-08-09,368.3646240234375
2011-08-10,375.71441650390625
2011-08-11,373.53814697265625
2011-08-12,361.62579345703125
2011-08-16,371.7245788574219
2011-08-17,381.7660217285156
2011-08-18,367.4292297363281
2011-08-19,354.6771240234375
2011-08-22,350.51544189453125
2011-08-23,374.77899169921875
2011-08-24,367.5248107910156
2011-08-25,362.8667297363281
2011-08-26,362.1222839355469
2011-08-29,389.2875671386719
2011-08-30,397.9926452636719
2011-09-02,390.2421875
2011-09-05,392.38006591796875
2011-09-06,394.74737548828125
2011-09-07,393.64019775390625
2011-09-08,395.5683288574219
2011-09-09,387.9320983886719
2011-09-12,376.344482421875
2011-09-13,379.41796875
2011-09-14,387.5694885253906
2011-09-15,397.7445983886719
2011-09-16,392.3992919921875
2011-09-19,388.69586181640625
2011-09-20,403.9298400878906
2011-09-21,398.4128112792969
2011-09-22,379.66607666015625
2011-09-23,378.1007080078125
2011-09-26,380.6396484375
2011-09-27,397.2864685058594
2011-09-28,400.0927429199219
2011-09-29,405.26605224609375
2011-09-30,396.0455627441406
2011-10-03,398.3363037109375
2011-10-04,399.3480529785156
2011-10-05,398.4317932128906
2011-10-07,400.3407897949219
2011-10-10,406.5069885253906
2011-10-11,397.4009704589844
2011-10-12,411.9858703613281
2011-10-13,417.2164611816406
2011-10-14,433.0614013671875
2011-10-17,427.7161865234375
2011-10-18,394.6137390136719
2011-10-19,400.4935302734375
2011-10-20,398.94720458984375
2011-10-21,400.837158203125
2011-10-24,412.25299072265625
2011-10-25,420.63787841796875
2011-10-28,429.386474609375
2011-10-31,427.2041931152344
2011-11-01,424.3900146484375
2011-11-02,423.77734375
2011-11-03,423.0691223144531
2011-11-04,421.07830810546875
2011-11-08,423.16485595703125
2011-11-09,429.9415283203125
2011-11-11,433.023681640625
2011-11-14,432.0282897949219
2011-11-15,430.49658203125
2011-11-16,427.7591552734375
2011-11-17,426.9553527832031
2011-11-18,416.02435302734375
2011-11-21,408.5966796875
2011-11-22,414.20574951171875
2011-11-23,406.720703125
2011-11-24,418.015380859375
2011-11-25,407.33319091796875
2011-11-28,416.7518615722656
2011-11-29,418.5894470214844
2011-11-30,427.1083679199219
2011-12-01,434.4786376953125
2011-12-02,451.01837158203125
2011-12-05,452.14794921875
2011-12-07,451.61181640625
2011-12-08,450.86541748046875
2011-12-09,448.8744201660156
2011-12-12,451.91827392578125
2011-12-13,451.28643798828125
2011-12-14,452.7222900390625
2011-12-15,452.74139404296875
2011-12-16,438.8814697265625
2011-12-19,437.866943359375
2011-12-20,433.9234313964844
2011-12-21,443.6293029785156
2011-12-22,440.9490966796875
2011-12-23,443.0356750488281
2011-12-26,455.000244140625
2011-12-27,451.5735778808594
2011-12-28,447.6492004394531
2011-12-29,446.3091735839844
2011-12-30,444.37567138671875
2012-01-02,451.2481689453125
2012-01-03,458.5228576660156
2012-01-04,449.10430908203125
2012-01-05,448.72149658203125
2012-01-06,447.7257995605469
2012-01-09,448.4724426269531
2012-01-10,446.1944274902344
2012-01-11,435.32098388671875
2012-01-12,417.1346435546875
2012-01-13,415.698974609375
2012-01-16,424.753662109375
2012-01-17,422.66705322265625
2012-01-18,412.0234680175781
2012-01-19,411.79376220703125
2012-01-20,413.3059387207031
2012-01-23,412.61688232421875
2012-01-24,416.82843017578125
2012-01-25,421.5506591796875
2012-01-27,425.6779479980469
2012-01-30,426.8296203613281
2012-01-31,434.7577209472656
2012-02-01,433.337158203125
2012-02-02,440.746826171875
2012-02-03,449.7884521484375
2012-02-06,458.3500671386719
2012-02-07,459.9434509277344
2012-02-08,468.2552490234375
2012-02-09,471.6915588378906
2012-02-10,473.53411865234375
2012-02-13,470.57781982421875
2012-02-14,468.3896484375
2012-02-15,476.6824951171875
2012-02-16,470.44354248046875
2012-02-17,471.7489318847656
2012-02-21,474.93548583984375
2012-02-22,480.8095397949219
2012-02-23,483.66998291015625
2012-02-24,487.58599853515625
2012-02-27,480.6942138671875
2012-02-28,470.9043273925781
2012-02-29,469.13818359375
2012-03-01,468.23614501953125
2012-03-02,467.3338317871094
2012-03-05,463.513671875
2012-03-06,461.4789733886719
2012-03-07,457.96600341796875
2012-03-09,463.9935302734375
2012-03-12,456.5070495605469
2012-03-13,459.5593566894531
2012-03-14,443.2616271972656
2012-03-15,446.7744445800781
2012-03-16,449.0205383300781
2012-03-19,430.7648620605469
2012-03-20,435.6983642578125
2012-03-21,451.40081787109375
2012-03-22,448.32940673828125
2012-03-23,454.8180236816406
2012-03-26,445.9683532714844
2012-03-27,451.01702880859375
2012-03-28,447.312255859375
2012-03-29,438.1361389160156
2012-03-30,448.73272705078125
2012-04-02,458.5036315917969
2012-04-03,452.26470947265625
2012-04-04,452.43756103515625
2012-04-09,446.9282531738281
2012-04-10,443.8952331542969
2012-04-11,436.9461669921875
2012-04-12,434.4699401855469
2012-04-13,410.1671142578125
2012-04-16,410.7048034667969
2012-04-17,418.8055419921875
2012-04-18,421.37799072265625
2012-04-19,423.45111083984375
2012-04-20,417.88409423828125
2012-04-23,408.5931701660156
2012-04-24,458.484375
2012-04-25,449.5964050292969
2012-04-26,458.6570739746094
2012-04-27,462.2467956542969
2012-04-30,478.60211181640625
2012-05-02,486.53009033203125
2012-05-03,491.2331237792969
2012-05-04,490.19659423828125
2012-05-07,488.83367919921875
2012-05-08,460.9798889160156
2012-05-09,470.5203552246094
2012-05-10,473.2080383300781
2012-05-11,472.516845703125
2012-05-14,470.6739807128906
2012-05-15,470.808349609375
2012-05-16,469.69500732421875
2012-05-17,469.15740966796875
2012-05-18,464.80010986328125
2012-05-21,464.2432556152344
2012-05-22,469.94439697265625
2012-05-23,470.3667907714844
2012-05-24,468.94622802734375
2012-05-25,468.69671630859375
2012-05-28,470.19390869140625
2012-05-29,476.2025146484375
2012-05-30,476.279296875
2012-05-31,478.1221008300781
2012-06-01,470.1555480957031
2012-06-04,465.7979736328125
2012-06-05,470.8851013183594
2012-06-06,480.3490295410156
2012-06-07,479.2090148925781
2012-06-08,475.61566162109375
2012-06-11,476.6393737792969
2012-06-12,482.2616271972656
2012-06-13,483.1503601074219
2012-06-14,484.54144287109375
2012-06-15,491.670166015625
2012-06-18,485.7584533691406
2012-06-19,492.2499694824219
2012-06-20,484.0778503417969
2012-06-21,472.9686279296875
2012-06-22,476.6007080078125
2012-06-25,470.14794921875
2012-06-26,477.2384948730469
2012-06-27,481.7205810546875
2012-06-28,486.4152526855469
2012-06-29,493.6022644042969
2012-07-02,486.6471252441406
2012-07-03,478.9000244140625
2012-07-04,482.16497802734375
2012-07-05,479.3634948730469
2012-07-06,482.12646484375
2012-07-09,486.6279296875
2012-07-10,487.5164489746094
2012-07-11,486.20281982421875
2012-07-12,477.5860900878906
2012-07-13,482.7637939453125
2012-07-16,466.5158996582031
2012-07-17,458.22784423828125
2012-07-18,461.8598327636719
2012-07-19,464.0622863769531
2012-07-20,472.58233642578125
2012-07-23,470.3357238769531
2012-07-24,468.36029052734375
2012-07-25,469.9097595214844
2012-07-26,464.2155456542969
2012-07-27,474.61590576171875
2012-07-30,476.82379150390625
2012-07-31,481.7236328125
2012-08-01,474.36407470703125
2012-08-02,477.52117919921875
2012-08-03,479.1090087890625
2012-08-06,476.0102844238281
2012-08-07,489.6257019042969
2012-08-08,483.8736267089844
2012-08-09,487.34039306640625
2012-08-10,495.8230285644531
2012-08-13,490.49713134765625
2012-08-14,491.31060791015625
2012-08-16,489.4319152832031
2012-08-17,495.2615051269531
2012-08-21,503.0278625488281
2012-08-22,500.3164367675781
2012-08-23,512.6339721679688
2012-08-24,512.4013671875
2012-08-27,511.47198486328125
2012-08-28,523.2665405273438
2012-08-29,520.32275390625
2012-08-30,529.5610961914062
2012-08-31,520.497314453125
2012-09-03,518.2114868164062
2012-09-04,519.3736572265625
2012-09-05,528.5345458984375
2012-09-06,532.8341674804688
2012-09-07,537.1336669921875
2012-09-10,531.2265625
2012-09-11,539.4384155273438
2012-09-12,548.056884765625
2012-09-13,549.141357421875
2012-09-14,547.359619140625
2012-09-17,519.8580322265625
2012-09-18,503.47320556640625
2012-09-20,512.072265625
2012-09-21,505.119384765625
2012-09-24,499.46429443359375
2012-09-25,500.916748046875
2012-09-26,497.97296142578125
2012-09-27,492.5307312011719
2012-09-28,501.962646484375
2012-10-01,504.69342041015625
2012-10-03,512.32421875
2012-10-04,510.1934509277344
2012-10-05,505.10015869140625
2012-10-08,500.7227783203125
2012-10-09,501.5559387207031
2012-10-10,499.4254455566406
2012-10-11,499.46429443359375
2012-10-12,502.9504089355469
2012-10-15,501.4784851074219
2012-10-16,501.962646484375
2012-10-17,497.0240173339844
2012-10-18,506.3977966308594
2012-10-19,499.56085205078125
2012-10-22,510.8716735839844
2012-10-23,509.2059326171875
2012-10-25,509.4964599609375
2012-10-29,506.8045349121094
2012-10-30,508.0051574707031
2012-10-31,510.7226257324219
2012-11-01,510.6258850097656
2012-11-02,516.8180541992188
2012-11-05,516.1970825195312
2012-11-06,512.6835327148438
2012-11-07,516.9345092773438
2012-11-08,516.8180541992188
2012-11-09,514.3915405273438
2012-11-12,518.0994873046875
2012-11-15,502.4339294433594
2012-11-16,499.5805358886719
2012-11-19,490.0879821777344
2012-11-20,494.1452941894531
2012-11-21,497.7946472167969
2012-11-22,495.56219482421875
2012-11-23,500.27947998046875
2012-11-26,502.25946044921875
2012-11-27,502.8414611816406
2012-11-29,503.9674987792969
2012-11-30,510.14056396484375
2012-12-03,511.2275390625
2012-12-04,504.4915771484375
2012-12-05,503.8901062011719
2012-12-06,497.2123107910156
2012-12-07,490.786865234375
2012-12-10,480.323974609375
2012-12-11,473.52984619140625
2012-12-12,475.8984680175781
2012-12-13,474.6365966796875
2012-12-14,482.53704833984375
2012-12-17,468.0171203613281
2012-12-18,470.0165710449219
2012-12-19,478.5575256347656
2012-12-20,486.08929443359375
2012-12-21,488.671142578125
2012-12-24,491.5828552246094
2012-12-26,490.0299377441406
2012-12-27,485.66241455078125
2012-12-28,492.087646484375
2012-12-31,487.564697265625
2013-01-01,490.786865234375
2013-01-02,490.4571228027344
2013-01-03,497.17333984375
2013-01-04,504.39471435546875
2013-01-07,502.7059326171875
2013-01-08,504.80224609375
2013-01-09,495.6205139160156
2013-01-10,488.5547790527344
2013-01-11,507.17041015625
2013-01-14,518.0994873046875
2013-01-15,519.2445068359375
2013-01-16,523.2432250976562
2013-01-17,528.7757568359375
2013-01-18,524.5050659179688
2013-01-21,516.3522338867188
2013-01-22,511.4992980957031
2013-01-23,510.50714111328125
2013-01-24,516.9663696289062
2013-01-25,521.6163940429688
2013-01-28,523.3870849609375
2013-01-29,523.347900390625
2013-01-30,523.8150024414062
2013-01-31,523.0366821289062
2013-02-01,524.5736694335938
2013-02-04,527.7839965820312
2013-02-05,529.2235717773438
2013-02-06,533.3095703125
2013-02-07,539.7688598632812
2013-02-08,553.5632934570312
2013-02-11,550.4893188476562
2013-02-12,548.6798095703125
2013-02-13,558.544189453125
2013-02-14,563.330078125
2013-02-15,561.1703491210938
2013-02-18,554.6331787109375
2013-02-19,561.715576171875
2013-02-20,565.3148193359375
2013-02-21,564.6337890625
2013-02-22,566.2098388671875
2013-02-25,573.4474487304688
2013-02-26,582.2802734375
2013-02-27,577.1439208984375
2013-02-28,590.29638671875
2013-03-01,584.4010009765625
2013-03-04,588.8175659179688
2013-03-05,599.3043823242188
2013-03-06,607.4953002929688
2013-03-07,618.6632690429688
2013-03-08,616.0364990234375
2013-03-11,609.441162109375
2013-03-12,607.2230224609375
2013-03-13,603.7984619140625
2013-03-14,610.0245971679688
2013-03-15,611.0169677734375
2013-03-18,609.7329711914062
2013-03-19,601.8724975585938
2013-03-20,606.1139526367188
2013-03-21,607.0089721679688
2013-03-22,600.082763671875
2013-03-25,600.5496826171875
2013-03-26,605.6080932617188
2013-03-28,613.1571044921875
2013-04-01,605.8026733398438
2013-04-02,609.888671875
2013-04-03,600.56884765625
2013-04-04,586.7164306640625
2013-04-05,583.0392456054688
2013-04-08,576.1905517578125
2013-04-09,582.6697387695312
2013-04-10,595.530029296875
2013-04-11,598.0396728515625
2013-04-12,588.2533569335938
2013-04-15,572.9608154296875
2013-04-16,577.1246337890625
2013-04-17,566.8128051757812
2013-04-18,565.295166015625
2013-04-22,554.6139526367188
2013-04-23,556.6568603515625
2013-04-25,545.6641235351562
2013-04-26,532.8425903320312
2013-04-29,533.3872680664062
2013-04-30,536.3640747070312
2013-05-02,557.9603881835938
2013-05-03,551.9678344726562
2013-05-06,570.9181518554688
2013-05-07,572.630126953125
2013-05-08,575.9376831054688
2013-05-09,583.0780029296875
2013-05-10,582.0858764648438
2013-05-13,564.84765625
2013-05-14,567.3187866210938
2013-05-15,572.6106567382812
2013-05-16,565.8009643554688
2013-05-17,573.4864501953125
2013-05-20,572.9414672851562
2013-05-21,580.89892578125
2013-05-22,583.058837890625
2013-05-23,580.8406372070312
2013-05-24,571.832275390625
2013-05-27,582.9028930664062
2013-05-28,589.1676025390625
2013-05-29,582.6499633789062
2013-05-30,583.4476928710938
2013-05-31,583.0780029296875
2013-06-03,571.7740478515625
2013-06-04,570.1982421875
2013-06-05,571.151611328125
2013-06-06,577.4133911132812
2013-06-07,596.336669921875
2013-06-10,598.7315063476562
2013-06-11,589.5057373046875
2013-06-12,576.3731079101562
2013-06-13,567.5592651367188
2013-06-14,569.5418701171875
2013-06-17,570.22900390625
2013-06-18,566.8328247070312
2013-06-19,560.51220703125
2013-06-20,551.4037475585938
2013-06-21,558.372314453125
2013-06-24,553.8379516601562
2013-06-25,546.6142578125
2013-06-26,564.4380493164062
2013-06-27,585.7169189453125
2013-06-28,596.0225830078125
2013-07-01,585.8936157226562
2013-07-02,589.113037109375
2013-07-03,584.8922729492188
2013-07-04,603.933349609375
2013-07-05,600.75341796875
2013-07-08,591.5076904296875
2013-07-09,590.8207397460938
2013-07-10,593.5885620117188
2013-07-11,614.2391357421875
2013-07-12,632.0238037109375
2013-07-15,644.5476684570312
2013-07-16,647.5313110351562
2013-07-17,658.9757080078125
2013-07-18,651.8696899414062
2013-07-19,684.219970703125
2013-07-22,685.6722412109375
2013-07-23,686.9679565429688
2013-07-24,699.9237670898438
2013-07-25,705.0078125
2013-07-26,696.6651611328125
2013-07-29,700.0883178710938
2013-07-30,705.2429809570312
2013-07-31,714.3719482421875
2013-08-01,714.3326416015625
2013-08-02,726.3143310546875
2013-08-05,734.7151489257812
2013-08-06,735.8561401367188
2013-08-07,717.204833984375
2013-08-08,726.1371459960938
2013-08-12,713.7814331054688
2013-08-13,716.063720703125
2013-08-14,721.4544067382812
2013-08-16,700.7573852539062
2013-08-19,699.3997802734375
2013-08-20,683.2472534179688
2013-08-21,675.9284057617188
2013-08-22,699.9899291992188
2013-08-23,719.8610229492188
2013-08-26,724.7991943359375
2013-08-27,723.5401000976562
2013-08-28,750.7297973632812
2013-08-29,766.1543579101562
2013-08-30,800.03369140625
2013-09-02,809.3396606445312
2013-09-03,787.402587890625
2013-09-04,814.1596069335938
2013-09-05,783.3302001953125
2013-09-06,782.5628051757812
2013-09-10,782.2086791992188
2013-09-11,784.5301513671875
2013-09-12,774.3388671875
2013-09-13,768.7708129882812
2013-09-16,748.6246948242188
2013-09-17,766.2922973632812
2013-09-18,769.06640625
2013-09-19,773.7095947265625
2013-09-20,767.4135131835938
2013-09-23,769.3023071289062
2013-09-24,763.1641845703125
2013-09-25,770.8566284179688
2013-09-26,764.501953125
2013-09-27,766.5479736328125
2013-09-30,758.5602416992188
2013-10-01,766.921875
2013-10-03,796.6494140625
2013-10-04,800.1908569335938
2013-10-07,822.28515625
2013-10-08,811.1494750976562
2013-10-09,822.7182006835938
2013-10-10,818.4486694335938
2013-10-11,834.9946899414062
2013-10-14,870.6836547851562
2013-10-15,871.7262573242188
2013-10-17,829.6431884765625
2013-10-18,834.44384765625
2013-10-21,815.1630249023438
